ImageId,EncodedPixels
test_mask_277,15099 1 15334 1 15349 1 15584 1 15814 33 15848 3 15852 1 15854 14 16058 62 16308 62 16559 61 16809 61 17059 61 17309 61 17559 62 17799 72 18049 72 18299 72 18549 72 18799 71 19041 4 19047 67 19118 2 19291 3 19298 66 19368 2 19541 2 19548 73 19790 74 20040 66 20290 58 20350 1 20353 2 20540 58 20790 61 21040 63 21290 59 21352 2 21540 58 21599 1 21601 3 21790 60 21851 3 22034 48 22083 11 22095 3 22284 43 22537 38 22576 2 22788 36 23038 36 23288 35 23538 36 23578 1 23786 38 23828 1 24033 40 24283 40 24533 40 24783 40 25032 41 25282 41 25532 41 25782 41 26032 41 26282 41 26532 40 26782 35 26818 4 27032 34 27068 4 27282 34 27318 3 27532 34 27777 1 27782 34 28027 2 28030 35 28277 2 28281 34 28527 1 28532 33 28777 1 28782 33 29026 2 29032 33 29277 2 29282 33 29527 2 29532 33 29777 1 29780 35 30025 40 30278 1 30281 34 30526 1 30531 34 30777 1 30782 33 31027 1 31030 35 31277 2 31280 35 31527 1 31529 1 31531 34 31777 2 31780 35 32026 39 32278 1 32280 35 32531 34 32777 1 32782 33 33027 1 33030 35 33277 2 33280 35 33527 1 33531 34 33777 1 33780 35 34027 38 34281 34 34527 1 34532 33 34777 1 34782 33 35027 2 35030 35 35277 2 35280 35 35527 3 35531 34 35777 38 36028 37 36277 1 36282 33 36527 1 36532 33 36777 1 36782 33 37027 1 37032 33 37282 34 37532 39 37782 41 38032 41 38282 41 38533 40 38783 40 39033 2 39036 37 39283 2 39286 37 39533 41 39783 48 40038 1 40040 50 40290 50 40540 50 40790 50 41040 50 41092 1 41094 3 41290 50 41540 50 41591 2 41790 57 42040 67 42291 2 42296 66 42541 1 42548 65 42791 1 42798 65 43041 1 43048 65 43291 1 43293 2 43296 67 43549 63 43799 64 44048 70 44307 59 44556 60 44806 59 45057 60 45307 60 45557 60 45807 60 46061 52 46115 2 46322 40 46572 40 46823 39 47075 36 47325 37 47577 33 47611 1 47834 2 47838 1 47845 2 47849 2 47853 2
test_mask_278,15817 2 15820 57 16061 1 16063 65 16311 67 16563 66 16814 64 17060 1 17063 65 17310 69 17560 1 17562 67 17802 78 18049 80 18299 80 18549 80 18799 80 19041 1 19048 80 19298 80 19548 81 19791 1 19794 1 19796 82 20040 73 20290 66 20357 2 20540 65 20790 67 21041 66 21108 3 21290 66 21359 1 21540 72 21790 67 21858 3 22040 49 22092 6 22099 2 22103 2 22289 36 22326 1 22538 1 22540 35 22576 1 22790 34 23040 34 23290 33 23540 33 23788 35 24032 41 24282 40 24532 40 24782 40 25032 40 25282 40 25532 40 25782 40 26032 37 26282 35 26532 34 26782 33 27032 33 27282 33 27532 34 27782 33 28030 35 28281 34 28532 33 28782 33 29032 33 29282 33 29532 33 29782 33 30027 1 30030 35 30281 34 30532 33 30782 33 31032 33 31282 33 31532 33 31782 33 32027 1 32030 35 32281 34 32532 33 32782 33 33032 33 33282 33 33532 33 33782 33 34031 34 34282 33 34532 33 34782 33 35032 33 35282 33 35532 33 35782 33 36032 33 36068 3 36282 34 36319 1 36532 33 36782 33 37032 33 37282 34 37532 40 37782 41 38033 41 38284 40 38535 1 38539 35 38788 35 39039 34 39288 35 39538 36 39576 1 39788 43 40040 50 40290 50 40541 49 40593 1 40791 49 40843 1 41040 50 41092 5 41290 50 41540 50 41591 2 41790 58 42040 3 42044 62 42291 1 42296 1 42298 64 42541 1 42548 65 42798 65 43048 65 43294 1 43296 67 43549 64 43798 65 44044 1 44048 73 44303 1 44307 63 44557 63 44804 1 44807 59 44868 1 45057 60 45308 60 45557 61 45807 61 46059 54 46323 39 46573 1 46575 36 46826 35 47077 33 47327 32 47577 31 47845 2
test_mask_279,15815 28 15844 20 15865 2 16059 59 16309 59 16560 58 16810 58 16869 1 17059 59 17309 56 17559 55 17800 68 17869 1 18049 65 18300 65 18549 71 18793 1 18798 72 19040 74 19290 73 19540 74 19618 1 19789 74 20034 64 20101 4 20284 64 20533 65 20783 66 21033 67 21283 65 21532 66 21599 1 21601 4 21782 68 21851 3 22032 58 22091 1 22093 1 22096 1 22282 43 22326 1 22532 43 22576 1 22782 42 23032 42 23282 41 23532 41 23782 42 23830 1 24032 41 24281 42 24532 41 24782 40 25032 40 25282 40 25532 40 25782 40 26027 2 26031 36 26070 2 26278 1 26280 36 26531 34 26781 34 27030 35 27280 35 27531 34 27781 34 28027 2 28030 35 28278 1 28280 35 28531 34 28781 34 29030 35 29281 34 29531 34 29777 1 29780 35 30027 2 30030 35 30278 1 30280 35 30531 34 30781 34 31030 35 31280 35 31532 33 31780 35 32027 2 32030 35 32278 1 32280 35 32531 34 32781 34 33030 35 33281 34 33532 33 33777 1 33780 35 34030 35 34281 34 34531 34 34782 33 35031 34 35282 33 35532 33 35780 35 35818 3 36028 1 36031 35 36068 3 36282 34 36318 3 36532 34 36568 3 36782 34 36818 3 37032 34 37068 3 37282 38 37532 39 37782 41 38032 41 38283 40 38535 2 38538 36 38788 35 39038 35 39288 35 39536 38 39576 1 39788 43 40040 50 40290 50 40541 49 40593 1 40790 50 41040 50 41092 4 41290 50 41540 50 41592 1 41790 58 42040 67 42291 2 42294 1 42296 66 42541 1 42548 64 42798 65 43048 65 43294 1 43296 67 43548 65 43798 65 44049 70 44308 58 44558 2 44561 55 44808 57 45058 57 45308 59 45558 59 45808 59 46060 53 46116 1 46323 36 46360 2 46573 1 46575 30 46823 1 46825 32 46860 2 47075 32 47327 30 47361 1 47577 30 47611 1 47845 2
test_mask_280,15334 1 15584 1 15814 25 15840 2 15843 24 15868 1 16058 61 16308 60 16559 60 16810 58 17058 60 17308 57 17559 56 17616 4 17800 71 18049 72 18299 66 18366 4 18549 71 18799 71 19041 1 19048 66 19119 1 19298 65 19541 1 19548 66 19617 3 19790 2 19793 2 19796 67 20040 58 20101 4 20290 58 20540 51 20592 6 20790 59 21040 60 21290 58 21540 50 21591 7 21599 1 21601 4 21790 54 21845 5 21851 3 22034 58 22093 1 22095 3 22284 41 22326 1 22536 39 22787 37 23035 39 23287 36 23536 38 23786 38 24032 41 24282 41 24532 41 24782 40 25032 40 25282 41 25532 41 25782 41 26032 40 26282 40 26532 40 26782 35 26818 4 27032 34 27068 4 27282 34 27318 3 27532 34 27782 34 28027 1 28031 35 28281 35 28527 1 28532 33 28777 1 28782 33 29027 1 29032 33 29277 1 29282 33 29527 1 29532 33 29777 2 29781 34 30026 3 30030 35 30278 1 30281 34 30526 2 30531 34 30777 1 30782 33 31027 1 31030 35 31280 35 31527 1 31531 34 31777 1 31780 35 32026 39 32278 37 32531 34 32777 1 32781 34 33027 1 33030 35 33277 1 33280 35 33527 1 33531 34 33777 2 33780 35 34027 2 34030 35 34278 1 34281 34 34527 1 34531 34 34777 1 34781 34 35030 35 35281 34 35527 1 35531 34 35777 2 35780 35 36027 38 36281 34 36532 33 36777 1 36782 33 37032 33 37282 34 37532 39 37782 41 38032 41 38282 41 38532 41 38783 40 39033 40 39283 40 39533 41 39783 48 40038 1 40040 50 40290 50 40540 50 40790 43 40835 5 41040 49 41290 49 41540 50 41790 57 42040 66 42291 2 42294 1 42296 66 42541 1 42548 65 42798 65 43041 1 43048 65 43290 73 43543 3 43547 66 43792 4 43797 66 44044 1 44046 74 44303 1 44307 59 44367 2 44556 60 44804 1 44806 59 45053 64 45303 67 45553 1 45556 64 45806 61 46057 60 46322 40 46572 40 46822 40 47072 40 47322 40 47572 38 47830 1 47833 3 47837 2 47845 2 47849 3 47853 2
test_mask_281,15334 1 15584 1 15815 9 15826 41 15868 1 16059 61 16309 61 16562 59 16813 57 17059 2 17063 56 17309 2 17312 58 17559 62 17800 71 18049 72 18299 72 18549 71 18799 71 19041 1 19048 66 19119 1 19291 1 19298 66 19369 1 19541 1 19548 66 19617 4 19790 73 20040 58 20101 1 20103 2 20290 51 20342 6 20540 51 20592 1 20594 4 20790 59 20850 1 21040 58 21099 1 21101 2 21290 58 21540 50 21591 1 21593 5 21601 3 21790 54 21845 1 21847 1 21851 2 22034 60 22095 3 22284 43 22535 40 22576 1 22787 37 23035 39 23077 1 23287 36 23536 37 23576 3 23786 38 23826 5 24032 42 24282 41 24532 41 24782 41 25032 41 25282 41 25532 41 25782 41 26032 41 26282 40 26532 34 26568 4 26782 34 26818 1 27032 33 27282 33 27532 33 27781 34 28027 38 28281 34 28531 34 28777 1 28782 33 29027 1 29030 35 29277 1 29282 33 29527 1 29531 34 29777 1 29780 35 30026 39 30278 1 30280 35 30526 2 30531 34 30777 1 30782 33 31027 1 31030 35 31277 2 31280 1 31282 33 31527 1 31531 34 31777 2 31780 35 32026 39 32278 37 32526 1 32531 34 32777 1 32780 35 33030 35 33280 35 33527 2 33531 34 33777 38 34027 38 34281 34 34531 34 34781 34 35031 34 35282 33 35532 33 35777 2 35780 35 35818 2 36027 3 36031 35 36067 4 36281 35 36317 4 36532 34 36567 4 36782 34 36818 3 37032 33 37068 2 37282 34 37318 2 37532 40 37782 41 38032 41 38282 41 38533 41 38783 41 39033 1 39037 36 39286 37 39533 2 39536 38 39576 1 39784 1 39788 43 40040 50 40290 50 40541 49 40593 1 40791 49 40843 1 41040 51 41092 5 41290 50 41540 53 41790 58 42040 66 42291 2 42294 68 42541 1 42548 65 42798 65 43041 1 43048 65 43290 2 43294 1 43296 67 43544 1 43548 65 43798 65 44044 1 44048 72 44307 59 44367 3 44556 60 44804 1 44806 59 45054 1 45057 60 45307 60 45369 1 45557 60 45618 2 45807 63 46059 54 46115 2 46322 40 46572 40 46823 1 46825 37 47075 36 47326 36 47577 33 47845 2 47853 2
test_mask_282,15815 9 15825 2 15828 3 15832 5 15838 28 16059 58 16309 58 16559 1 16562 52 16615 1 16617 1 16809 1 16813 51 17059 55 17308 56 17559 55 17618 2 17802 68 18049 1 18051 64 18116 4 18299 66 18367 3 18549 66 18616 4 18799 66 18867 3 19041 1 19048 65 19119 1 19298 65 19541 1 19548 66 19617 3 19791 1 19794 1 19796 67 20040 65 20291 64 20540 59 20600 1 20603 1 20791 63 21041 63 21291 58 21351 3 21540 58 21599 1 21601 4 21790 60 21851 3 22040 54 22095 3 22290 35 22326 1 22538 1 22540 35 22576 1 22790 34 23040 34 23290 33 23540 33 23790 33 24035 38 24284 39 24533 40 24783 40 25033 40 25283 40 25533 40 25782 41 26032 40 26282 40 26531 41 26781 35 26818 3 27031 34 27280 35 27531 34 27781 34 28027 38 28278 37 28526 2 28531 34 28777 1 28782 33 29027 1 29031 34 29277 1 29280 35 29526 2 29529 1 29531 34 29777 1 29780 35 30026 39 30278 37 30526 2 30529 36 30777 1 30781 34 31027 1 31030 35 31278 1 31280 35 31527 1 31529 1 31531 34 31777 1 31780 35 32026 39 32280 35 32526 1 32531 34 32781 34 33027 1 33030 35 33281 34 33531 34 33780 35 34028 1 34030 35 34281 34 34531 34 34781 34 35031 34 35282 33 35532 33 35780 35 36031 34 36068 2 36282 33 36319 1 36532 33 36782 34 37032 33 37282 34 37532 40 37782 41 38033 40 38283 41 38535 38 38786 37 39038 35 39286 37 39536 38 39788 43 40040 50 40290 50 40541 49 40791 49 41040 50 41092 1 41095 1 41290 50 41540 53 41790 57 42040 67 42291 1 42296 67 42541 1 42548 66 42798 65 43048 65 43119 1 43294 1 43296 67 43548 65 43798 65 44048 66 44307 57 44557 57 44615 1 44807 3 44811 54 45058 58 45308 59 45557 63 45807 63 46059 54 46116 2 46323 39 46573 39 46825 37 47075 37 47326 37 47577 33 47611 2 47845 2 47848 3 47853 2
test_mask_283,15814 10 15825 15 15841 26 15868 1 16059 61 16309 61 16559 61 16809 61 17058 61 17308 62 17559 62 17799 72 18049 72 18292 1 18298 73 18541 1 18549 71 18799 71 19041 1 19048 66 19118 2 19291 1 19298 65 19368 2 19541 1 19548 66 19617 4 19791 4 19796 67 20040 58 20100 2 20103 2 20290 58 20540 58 20790 59 20850 1 21040 63 21290 58 21352 1 21540 50 21591 7 21601 3 21790 54 21845 1 21847 3 21851 3 22037 57 22095 3 22286 39 22326 1 22536 39 22576 1 22788 36 23039 35 23288 36 23538 36 23576 1 23578 1 23786 39 23826 3 23830 1 24033 40 24283 40 24533 40 24783 40 25032 41 25282 41 25532 41 25782 41 26027 1 26032 37 26070 2 26282 36 26320 2 26532 35 26777 1 26782 34 27027 1 27032 33 27277 1 27282 34 27527 1 27532 33 27776 2 27782 33 28026 3 28030 35 28277 3 28281 34 28527 3 28531 34 28777 1 28782 33 29026 2 29031 34 29277 2 29281 34 29526 2 29532 33 29777 1 29781 34 30025 4 30030 35 30279 1 30281 34 30526 2 30529 1 30531 34 30777 1 30780 35 31026 2 31030 35 31277 38 31526 39 31777 38 32025 40 32277 38 32526 4 32531 34 32775 3 32782 33 33026 2 33031 34 33277 2 33281 34 33525 3 33531 34 33775 40 34026 39 34277 2 34281 34 34526 2 34532 33 34776 2 34782 33 35026 3 35031 34 35277 2 35282 33 35527 2 35532 33 35777 38 35818 2 36026 39 36068 3 36277 3 36282 34 36318 3 36527 1 36532 34 36568 2 36777 1 36782 33 37027 1 37032 33 37282 34 37532 39 37782 41 38032 41 38283 40 38535 38 38784 39 39036 37 39286 37 39534 40 39576 1 39784 47 40038 1 40040 50 40290 50 40540 50 40593 1 40790 50 41040 50 41092 5 41290 50 41540 50 41591 2 41790 58 42040 66 42291 71 42541 1 42548 65 42798 65 43041 1 43048 65 43291 4 43296 67 43543 3 43547 66 43792 4 43797 66 44044 1 44047 72 44301 65 44367 2 44556 60 44804 62 45053 63 45303 64 45369 1 45553 67 45805 65 46057 56 46115 2 46322 40 46573 39 46823 38 47072 2 47075 35 47322 2 47325 36 47572 3 47576 34 47835 1 47837 2 47844 7 47853 3
test_mask_284,15334 1 15815 17 15833 3 15837 5 15843 3 15847 20 15868 1 16059 61 16309 61 16562 58 16812 58 17059 61 17309 61 17560 61 17800 1 17802 69 18049 72 18300 71 18549 72 18793 1 18798 73 19040 77 19118 2 19290 74 19368 3 19540 76 19617 4 19788 75 20033 73 20282 67 20350 1 20532 67 20782 68 21032 72 21282 73 21532 66 21599 6 21782 73 22032 62 22095 3 22282 45 22328 1 22330 1 22532 42 22576 2 22782 42 23032 42 23077 2 23282 41 23532 41 23782 41 23829 1 24032 41 24281 42 24532 41 24782 34 24817 5 25032 33 25067 5 25281 34 25318 4 25532 34 25568 4 25782 34 25818 4 26027 2 26030 35 26069 2 26278 1 26280 35 26531 34 26781 34 27031 34 27280 35 27532 33 27781 34 28027 2 28030 35 28278 1 28281 34 28531 34 28782 33 29032 33 29282 34 29532 34 29782 34 30032 35 30282 35 30532 35 30782 35 30818 1 31032 35 31282 35 31318 1 31532 37 31782 38 32032 39 32283 39 32533 4 32538 34 32784 1 32790 33 33040 33 33290 33 33540 33 33788 36 34039 37 34290 42 34336 2 34540 42 34586 3 34791 1 34793 1 34797 35 34836 3 35048 34 35086 3 35291 1 35298 34 35336 2 35540 41 35790 41 36040 41 36290 41 36540 38 36579 1 36790 37 37040 41 37290 41 37540 41 37789 41 38040 41 38290 41 38541 40 38791 1 38793 1 38798 33 39040 3 39046 35 39290 41 39540 40 39790 40 40040 41 40290 41 40540 42 40790 42 41040 43 41290 43 41336 2 41540 49 41789 51 42040 58 42101 3 42290 65 42358 4 42541 64 42608 4 42791 64 42859 3 43040 3 43044 61 43109 2 43290 58 43351 2 43542 56 43600 3 43792 1 43794 1 43797 58 44049 57 44303 52 44555 50 44804 51 45056 48 45306 49 45557 48 45807 48 46057 47 46317 2 46322 25 46350 1 46572 2 46575 7 46583 14 46822 11 46835 12 47072 12 47087 10 47322 13 47337 10 47572 11 47588 6 47595 3 47822 2 47830 1
test_mask_285,15334 1 15584 1 15813 2 15816 4 15821 4 15826 41 15868 1 16058 2 16061 60 16308 63 16559 62 16809 61 17059 61 17309 62 17559 62 17800 71 18049 72 18299 72 18549 72 18799 71 19041 1 19048 66 19116 1 19118 2 19298 66 19368 3 19541 1 19548 73 19791 1 19794 1 19796 67 19866 1 20040 65 20291 57 20540 58 20791 58 20850 1 21041 59 21101 2 21290 58 21352 1 21540 50 21591 7 21601 4 21790 56 21847 2 21852 2 22040 54 22095 3 22288 37 22326 1 22538 36 22576 1 22788 36 23039 35 23288 35 23538 36 23786 38 23826 1 23828 1 23830 1 24033 40 24282 41 24532 41 24782 40 25032 40 25282 40 25532 40 25782 40 26032 40 26281 36 26318 4 26531 35 26781 35 27030 35 27280 35 27531 34 27781 34 28027 38 28278 37 28530 35 28780 35 29030 35 29280 35 29527 1 29531 34 29777 1 29780 35 30026 39 30278 37 30529 36 30780 35 31027 1 31030 35 31278 1 31280 35 31529 36 31777 2 31780 35 32026 39 32278 37 32530 35 32780 35 33027 1 33030 35 33280 35 33531 34 33777 2 33780 35 34028 37 34279 36 34530 35 34780 35 35030 35 35281 34 35531 34 35777 2 35780 35 36028 37 36068 3 36280 35 36318 3 36532 34 36568 3 36782 33 37032 33 37282 34 37532 40 37782 41 38032 41 38282 41 38534 39 38785 38 39036 37 39284 1 39286 37 39534 40 39784 47 40040 51 40290 50 40540 50 40790 50 41040 50 41290 50 41540 50 41790 57 42040 3 42044 1 42046 61 42291 1 42296 1 42298 64 42541 1 42548 65 42798 65 43041 1 43047 66 43294 1 43296 67 43544 1 43548 64 43797 66 44044 1 44048 72 44303 1 44306 60 44367 2 44557 59 44804 1 44806 60 45057 60 45307 60 45369 1 45557 60 45619 1 45807 60 46059 54 46322 40 46572 35 46823 35 46860 1 47075 33 47325 33 47577 31 47837 2 47845 2 47853 2
test_mask_286,15815 49 15865 2 16059 59 16309 59 16562 57 16813 56 17059 2 17062 55 17309 61 17559 62 17799 72 18049 72 18299 72 18549 72 18799 71 19041 1 19048 66 19118 2 19298 66 19368 2 19541 1 19548 68 19617 3 19791 1 19794 1 19796 67 20040 58 20101 4 20291 50 20342 6 20540 51 20593 1 20595 2 20791 57 21041 57 21291 57 21540 50 21591 1 21593 5 21599 1 21601 3 21790 56 21847 1 22040 46 22087 3 22289 36 22326 1 22538 36 22788 36 23039 35 23287 36 23537 36 23786 37 24032 41 24282 40 24532 40 24782 40 25032 40 25282 40 25532 40 25782 37 25820 2 26032 36 26281 36 26531 35 26781 34 27030 35 27280 35 27531 35 27781 34 28027 38 28278 37 28529 36 28777 1 28780 35 29027 1 29030 35 29277 2 29280 35 29526 2 29529 36 29777 2 29780 35 30026 39 30278 37 30526 2 30529 36 30777 1 30780 35 31027 1 31030 35 31278 1 31280 35 31527 1 31529 1 31531 34 31777 1 31780 35 32026 39 32278 37 32526 1 32531 34 32777 1 32781 34 33027 1 33030 35 33277 1 33281 34 33527 2 33531 34 33777 38 34027 38 34278 1 34282 33 34527 1 34532 33 34777 1 34782 33 35032 33 35282 33 35527 1 35532 33 35777 2 35782 33 36027 1 36032 33 36282 33 36532 33 36777 1 36782 34 37027 1 37032 33 37282 34 37532 40 37782 41 38032 42 38282 42 38532 41 38783 40 39033 2 39037 36 39283 2 39286 37 39533 41 39783 48 40040 51 40290 51 40541 50 40592 3 40790 50 41040 51 41092 4 41290 50 41540 53 41790 58 42040 5 42046 60 42291 2 42296 66 42541 1 42548 65 42791 1 42798 65 43041 1 43048 65 43290 73 43540 73 43790 74 44040 79 44290 7 44298 71 44541 4 44547 70 44790 7 44798 69 45040 77 45290 77 45368 2 45540 80 45790 80 46040 77 46291 6 46298 5 46310 9 46321 42 46541 5 46549 2 46562 4 46572 2 46575 37 46790 6 46799 2 46810 7 46818 44 47040 6 47047 4 47058 20 47080 2 47083 29 47290 13 47306 25 47333 30 47540 36 47580 2 47583 1 47585 1 47587 26 47791 28 47845 3 48042 2
test_mask_287,15334 1 15350 1 15584 1 15815 33 15849 3 15853 14 15868 1 16059 61 16309 61 16562 58 16813 57 17059 2 17063 57 17309 3 17313 57 17559 62 17800 71 18049 72 18299 72 18549 72 18799 72 19041 1 19048 66 19116 1 19118 2 19298 66 19368 3 19541 1 19548 73 19790 2 19793 2 19796 68 20040 62 20103 2 20290 58 20350 1 20540 58 20790 60 21040 60 21101 2 21290 59 21351 2 21540 50 21591 7 21599 1 21601 3 21790 54 21845 4 21851 3 22036 1 22038 54 22093 1 22096 2 22286 39 22538 36 22788 36 23039 35 23288 35 23538 35 23786 38 24034 39 24283 40 24533 40 24783 40 25033 40 25283 40 25533 40 25782 41 26032 40 26282 40 26532 40 26782 40 27032 34 27067 4 27282 34 27317 4 27532 37 27782 35 28031 35 28281 35 28532 33 28782 33 29027 1 29032 33 29277 1 29282 33 29527 1 29532 33 29777 1 29781 34 30027 2 30030 35 30281 34 30526 1 30531 34 30782 33 31027 1 31030 35 31277 1 31281 34 31527 1 31531 34 31777 1 31780 35 32026 39 32278 1 32281 34 32526 2 32529 1 32531 34 32777 1 32782 33 33027 1 33031 34 33277 2 33281 34 33527 3 33531 34 33777 2 33780 35 34027 38 34278 37 34527 1 34531 34 34777 1 34781 34 35027 2 35031 34 35277 2 35281 34 35527 3 35531 34 35777 38 36027 38 36281 34 36527 1 36531 35 36777 1 36780 35 37028 1 37030 35 37278 2 37281 35 37527 2 37531 35 37568 4 37777 39 37817 6 38028 2 38031 42 38281 42 38532 41 38777 1 38781 42 39032 41 39282 41 39527 1 39532 42 39777 1 39780 47 40031 51 40084 4 40282 50 40334 5 40532 50 40585 4 40782 49 40835 4 41032 49 41085 4 41282 49 41335 4 41532 50 41584 5 41782 58 42032 66 42282 73 42532 73 42782 73 43032 74 43282 74 43539 71 43790 72 44049 68 44118 1 44307 58 44557 58 44808 57 45058 57 45308 55 45557 56 45807 56 46065 47 46328 27 46579 26 46830 2 46833 15 46850 5 47085 4 47092 5 47103 1 47335 2 47343 4 47593 1
test_mask_288,14584 1 15084 1 15334 1 15815 9 15826 7 15834 8 15843 1 15845 4 15851 16 15868 1 16059 3 16063 57 16309 59 16559 1 16562 57 16809 1 16813 57 17059 2 17063 57 17309 61 17559 3 17563 52 17616 4 17799 72 18049 66 18116 4 18300 65 18366 1 18368 2 18549 71 18799 66 18867 3 19041 3 19048 66 19119 1 19291 3 19298 65 19540 4 19548 66 19617 4 19790 73 20040 58 20101 1 20287 54 20342 6 20538 53 20592 6 20788 61 21039 59 21287 1 21289 59 21538 52 21591 1 21593 5 21601 3 21786 60 21847 1 21852 2 22033 49 22083 11 22095 3 22283 42 22534 40 22785 39 23035 39 23285 38 23533 41 23578 1 23783 41 23828 3 24032 41 24282 41 24532 41 24782 41 25032 41 25277 1 25282 41 25527 1 25532 41 25777 1 25782 41 26027 1 26032 41 26282 40 26527 1 26532 35 26569 3 26777 1 26782 34 26819 3 27027 1 27032 33 27277 1 27282 33 27527 1 27529 1 27532 33 27777 2 27782 33 28026 39 28277 1 28281 34 28527 1 28532 33 28777 1 28782 33 29026 2 29032 33 29277 2 29282 33 29526 2 29529 1 29532 33 29777 1 29782 33 30025 40 30281 34 30526 2 30532 33 30777 1 30782 33 31027 1 31032 33 31277 1 31282 33 31527 1 31532 33 31777 1 31781 34 32025 40 32282 33 32527 1 32532 33 32777 1 32782 33 33027 1 33032 33 33277 1 33282 33 33527 1 33532 33 33777 1 33782 33 34026 3 34031 34 34282 33 34527 1 34532 33 34777 1 34782 33 35027 1 35032 33 35277 1 35282 33 35527 1 35532 33 35777 1 35782 33 36026 2 36032 33 36282 33 36532 33 36777 1 36782 33 37027 1 37032 33 37277 1 37282 33 37527 1 37532 34 37776 2 37782 34 38032 33 38282 33 38532 33 38777 1 38782 33 39027 1 39032 33 39277 1 39282 33 39527 1 39532 34 39777 1 39782 33 39818 4 40032 33 40068 5 40282 33 40318 2 40532 33 40568 2 40782 33 40818 1 40822 1 41032 34 41071 2 41282 34 41322 1 41532 37 41571 2 41782 37 41821 2 42032 37 42071 2 42282 37 42321 2 42533 36 42571 2 42784 39 43034 39 43284 39 43540 34 43790 36 43843 4 44049 41 44091 7 44307 20 44329 3 44337 2 44341 7 44557 16 44575 2 44579 2 44587 3 44591 7 44808 19 44829 2 44836 4 44841 6 45058 19 45085 12 45308 19 45329 18 45557 40 45807 40 46059 23 46083 13 46337 1
test_mask_289,15079 1 15333 2 15341 2 15349 1 15815 10 15826 10 15837 3 15841 2 15844 8 15853 14 15868 1 16058 2 16061 59 16308 62 16559 2 16562 58 16809 2 16812 58 17059 61 17309 61 17559 61 17800 71 18049 66 18116 4 18299 66 18367 3 18549 66 18616 4 18799 66 18867 3 19041 1 19048 65 19119 1 19298 65 19368 1 19541 1 19548 66 19615 1 19617 4 19790 5 19796 67 20040 58 20100 5 20290 58 20540 51 20592 6 20790 58 21040 58 21290 58 21352 1 21540 58 21601 3 21790 58 21849 1 21851 1 22040 50 22093 1 22096 1 22289 36 22326 1 22538 36 22576 1 22790 34 23040 34 23290 33 23540 34 23790 34 24035 38 24284 39 24533 40 24783 39 25033 39 25283 39 25532 40 25782 40 26032 40 26282 35 26532 34 26782 34 27032 33 27282 33 27532 34 27781 34 28028 1 28030 35 28280 35 28531 34 28781 34 29030 35 29280 35 29531 34 29777 1 29781 34 30026 3 30030 35 30278 1 30280 35 30531 34 30780 35 31030 35 31280 35 31531 34 31777 1 31780 35 32026 3 32030 35 32278 1 32280 35 32530 35 32780 35 33030 35 33280 35 33531 34 33777 2 33780 35 34028 1 34030 35 34280 35 34531 34 34780 35 35030 35 35281 34 35531 34 35777 2 35780 35 36028 1 36030 35 36068 3 36281 34 36532 33 36782 33 37032 33 37282 34 37532 39 37782 41 38032 41 38282 41 38532 41 38783 40 39033 40 39283 40 39533 41 39784 47 40040 50 40290 50 40540 50 40593 2 40790 50 41040 51 41092 4 41290 50 41540 50 41591 2 41790 58 42040 66 42291 2 42296 66 42541 1 42548 64 42798 64 43048 65 43291 1 43294 1 43296 66 43548 65 43798 65 44048 67 44116 1 44303 1 44307 58 44556 59 44804 1 44806 59 45057 59 45308 59 45557 60 45807 57 46059 54 46322 34 46357 2 46572 34 46825 30 47075 31 47326 30 47577 30 47611 2 47845 2
